date,Sentiment,average_sentiment_score
2018-01-16,positive,0.5154283046722412
2018-01-17,negative,0.4870210289955139
2018-01-18,positive,0.51820307970047
2018-01-19,positive,0.520904004573822
2018-01-20,negative,0.4044339656829834
2018-01-21,positive,0.5155084133148193
2018-01-22,negative,0.4237320125102997
2018-01-23,positive,0.5348803400993347
2018-01-24,positive,0.5292031764984131
2018-01-25,positive,0.5613298416137695
2018-01-26,positive,0.585258424282074
2018-01-27,positive,0.5550298094749451
2018-01-28,negative,0.45963677763938904
2018-01-29,negative,0.4731450378894806
2018-01-30,positive,0.500036358833313
2018-01-31,negative,0.4707426428794861
2018-02-01,negative,0.4415300488471985
2018-02-02,positive,0.5714033246040344
2018-02-03,negative,0.37064096331596375
2018-02-04,positive,0.5142802000045776
2018-02-05,negative,0.4601131081581116
2018-02-06,negative,0.46057507395744324
2018-02-07,negative,0.4758013188838959
2018-02-08,positive,0.6176750063896179
2018-02-09,positive,0.6724668145179749
2018-02-10,positive,0.5378577709197998
2018-02-11,positive,0.5225083231925964
2018-02-12,positive,0.6222430467605591
2018-02-13,negative,0.36955490708351135
2018-02-14,positive,0.5185227990150452
2018-02-15,positive,0.5874469876289368
2018-02-16,positive,0.5479833483695984
2018-02-17,positive,0.5108863115310669
2018-02-18,positive,0.575667679309845
2018-02-19,negative,0.47834348678588867
2018-02-20,positive,0.5983313322067261
2018-02-21,positive,0.5031991600990295
2018-02-22,negative,0.4659772217273712
2018-02-23,positive,0.5039772987365723
2018-02-24,negative,0.4658842086791992
2018-02-25,negative,0.4968981444835663
2018-02-26,positive,0.5526388883590698
2018-02-27,positive,0.5582572817802429
2018-02-28,positive,0.5161376595497131
2018-03-01,negative,0.47470220923423767
2018-03-02,positive,0.5202731490135193
2018-03-03,positive,0.5134488940238953
2018-03-04,positive,0.5027536749839783
2018-03-05,negative,0.4963546097278595
2018-03-06,negative,0.44414466619491577
2018-03-07,negative,0.43640077114105225
2018-03-08,positive,0.55647212266922
2018-03-09,positive,0.5329339504241943
2018-03-10,negative,0.46417945623397827
2018-03-11,positive,0.6112154126167297
2018-03-12,positive,0.5202228426933289
2018-03-13,negative,0.43012627959251404
2018-03-14,positive,0.5425546169281006
2018-03-15,negative,0.4469244182109833
2018-03-16,positive,0.5164521932601929
2018-03-17,negative,0.467669278383255
2018-03-18,negative,0.4587116241455078
2018-03-19,negative,0.49880751967430115
2018-03-20,positive,0.5220118165016174
2018-03-21,positive,0.5591676831245422
2018-03-22,negative,0.38195863366127014
2018-03-23,negative,0.477388471364975
2018-03-24,negative,0.4929589033126831
2018-03-25,positive,0.5015530586242676
2018-03-26,negative,0.45949041843414307
2018-03-27,negative,0.47948601841926575
2018-03-28,negative,0.47909653186798096
2018-03-29,positive,0.5234545469284058
2018-03-30,positive,0.5210529565811157
2018-03-31,positive,0.5168426632881165
2018-04-01,positive,0.5470592975616455
2018-04-02,negative,0.49012571573257446
2018-04-03,negative,0.4645506739616394
2018-04-04,positive,0.5024886727333069
2018-04-05,negative,0.46773719787597656
2018-04-06,negative,0.46635177731513977
2018-04-07,negative,0.48231130838394165
2018-04-08,negative,0.44406405091285706
2018-04-09,positive,0.6319591403007507
2018-04-10,positive,0.558844804763794
2018-04-11,negative,0.47487321496009827
2018-04-12,negative,0.4977893531322479
2018-04-13,positive,0.5282542109489441
2018-04-14,negative,0.3910980820655823
2018-04-15,negative,0.45138245820999146
2018-04-16,positive,0.515622079372406
2018-04-17,negative,0.4181699752807617
2018-04-18,positive,0.5447010397911072
2018-04-19,negative,0.4837936460971832
2018-04-20,negative,0.35555073618888855
2018-04-21,positive,0.5386636853218079
2018-04-22,negative,0.4671432375907898
2018-04-23,negative,0.4288152754306793
2018-04-24,negative,0.48696017265319824
2018-04-25,positive,0.5103079080581665
2018-04-26,negative,0.4529963433742523
2018-04-27,negative,0.47852200269699097
2018-04-28,negative,0.4851263463497162
2018-04-29,positive,0.5213988423347473
2018-04-30,negative,0.48584237694740295
2018-05-01,positive,0.5048207640647888
2018-05-02,positive,0.5429295897483826
2018-05-03,negative,0.4975559115409851
2018-05-04,positive,0.5150057077407837
2018-05-05,positive,0.5443440675735474
2018-05-06,positive,0.5645641684532166
2018-05-07,negative,0.47914910316467285
2018-05-08,positive,0.5134329199790955
2018-05-09,positive,0.5076061487197876
2018-05-10,positive,0.5412617325782776
2018-05-11,positive,0.5236259698867798
2018-05-12,positive,0.6243969798088074
2018-05-13,positive,0.5218624472618103
2018-05-14,negative,0.4648188650608063
2018-05-15,negative,0.48472094535827637
2018-05-16,negative,0.48328089714050293
2018-05-17,negative,0.4586259424686432
2018-05-18,positive,0.5438543558120728
2018-05-19,positive,0.5519307851791382
2018-05-20,positive,0.5200444459915161
2018-05-21,positive,0.5735411047935486
2018-05-22,positive,0.6221694350242615
2018-05-23,positive,0.5398472547531128
2018-05-24,negative,0.4814791679382324
2018-05-25,positive,0.5130340456962585
2018-05-26,negative,0.4499407708644867
2018-05-27,negative,0.48233386874198914
2018-05-28,positive,0.5072481036186218
2018-05-29,negative,0.4402729868888855
2018-05-30,positive,0.5202586650848389
2018-05-31,positive,0.5696337819099426
2018-06-01,negative,0.4736160933971405
2018-06-02,negative,0.4673413932323456
2018-06-03,negative,0.48341989517211914
2018-06-04,negative,0.0
2018-06-11,positive,0.5141220688819885
2018-06-12,negative,0.45654404163360596
2018-06-13,negative,0.4417566657066345
2018-06-14,negative,0.47198471426963806
2018-06-15,positive,0.5005114078521729
2018-06-16,positive,0.5281914472579956
2018-06-17,negative,0.4599831998348236
2018-06-18,positive,0.5154120326042175
2018-06-19,positive,0.5241950154304504
2018-06-20,negative,0.4781050980091095
2018-06-21,positive,0.5134602785110474
2018-06-22,positive,0.5080777406692505
2018-06-23,positive,0.5604051947593689
2018-06-24,negative,0.4239426851272583
2018-06-25,positive,0.549129843711853
2018-06-26,positive,0.5500810146331787
2018-06-27,positive,0.5714302659034729
2018-06-28,negative,0.4392291009426117
2018-06-29,negative,0.4388055205345154
2018-06-30,positive,0.6296288371086121
2018-07-01,negative,0.46922481060028076
2018-07-02,negative,0.4982527196407318
2018-07-03,positive,0.5125685334205627
2018-07-04,positive,0.5683413743972778
2018-07-05,positive,0.5127720236778259
2018-07-06,positive,0.5627747774124146
2018-07-07,positive,0.5270597338676453
2018-07-08,negative,0.4906083345413208
2018-07-09,negative,0.4654200077056885
2018-07-10,negative,0.4583357572555542
2018-07-11,negative,0.41745269298553467
2018-07-12,negative,0.4674937129020691
2018-07-13,negative,0.48338913917541504
2018-07-14,negative,0.4866372048854828
2018-07-15,positive,0.5123260617256165
2018-07-16,positive,0.5982322096824646
2018-07-17,positive,0.5415011048316956
2018-07-18,negative,0.45887047052383423
2018-07-19,negative,0.4770985543727875
2018-07-20,positive,0.5208112597465515
2018-07-21,negative,0.47799238562583923
2018-07-22,positive,0.5498844981193542
2018-07-23,positive,0.5087975859642029
2018-07-24,positive,0.5412937998771667
2018-07-25,negative,0.4268697202205658
2018-07-26,negative,0.4641402065753937
2018-07-27,positive,0.508316695690155
2018-07-28,positive,0.502453625202179
2018-07-29,positive,0.6536866426467896
2018-07-30,negative,0.43170449137687683
2018-07-31,negative,0.4848756790161133
2018-08-01,positive,0.5116468071937561
2018-08-02,positive,0.5021181702613831
2018-08-03,positive,0.5285736918449402
2018-08-04,negative,0.4761044979095459
2018-08-05,positive,0.5702019333839417
2018-08-06,negative,0.418936550617218
2018-08-07,negative,0.49537837505340576
2018-08-08,negative,0.39084652066230774
2018-08-09,negative,0.4899632930755615
2018-08-10,positive,0.5423815250396729
2018-08-11,positive,0.5320103168487549
2018-08-12,negative,0.4761972427368164
2018-08-13,positive,0.5186933875083923
2018-08-14,positive,0.5280264019966125
2018-08-15,negative,0.49799880385398865
2018-08-16,negative,0.49910810589790344
2018-08-17,negative,0.4988879859447479
2018-08-18,positive,0.5358108878135681
2018-08-19,positive,0.5358499884605408
2018-08-20,positive,0.5302520394325256
2018-08-21,negative,0.47512713074684143
2018-08-22,positive,0.5662298202514648
2018-08-23,positive,0.579528272151947
2018-08-24,positive,0.5425824522972107
2018-08-25,negative,0.4177961051464081
2018-08-26,negative,0.39609283208847046
2018-08-27,positive,0.6050107479095459
2018-08-28,negative,0.47631123661994934
2018-08-29,negative,0.45233282446861267
2018-08-30,positive,0.562148928642273
2018-08-31,positive,0.5434958934783936
2018-09-01,negative,0.39622917771339417
2018-09-02,negative,0.49632728099823
2018-09-03,negative,0.40104079246520996
2018-09-04,positive,0.5182064771652222
2018-09-05,positive,0.5540351867675781
2018-09-06,positive,0.5273961424827576
2018-09-07,negative,0.43910348415374756
2018-09-08,negative,0.3901672959327698
2018-09-09,positive,0.5534415245056152
2018-09-10,positive,0.5569504499435425
2018-09-11,positive,0.5011617541313171
2018-09-12,negative,0.3383084833621979
2018-09-13,positive,0.5252301692962646
2018-09-14,positive,0.5300562977790833
2018-09-15,negative,0.4532654285430908
2018-09-16,positive,0.5966061353683472
2018-09-17,negative,0.4321717917919159
2018-09-18,negative,0.49765440821647644
2018-09-19,negative,0.4806998074054718
2018-09-20,negative,0.495811402797699
2018-09-21,negative,0.44671979546546936
2018-09-22,negative,0.46122103929519653
2018-09-23,negative,0.4446137845516205
2018-09-24,positive,0.5278698801994324
2018-09-25,negative,0.4508591890335083
2018-09-26,negative,0.41701608896255493
2018-09-27,positive,0.5780678391456604
2018-09-28,positive,0.5254466533660889
2018-09-29,positive,0.5741147994995117
2018-09-30,negative,0.4321809709072113
2018-10-01,negative,0.4345289468765259
2018-10-02,positive,0.5290655493736267
2018-10-03,negative,0.485517293214798
2018-10-04,positive,0.5907487869262695
2018-10-05,positive,0.5493044853210449
2018-10-06,negative,0.4745287597179413
2018-10-07,negative,0.43262964487075806
2018-10-08,negative,0.4975784420967102
2018-10-09,positive,0.5080324411392212
2018-10-10,negative,0.40755248069763184
2018-10-11,positive,0.5103418827056885
2018-10-12,negative,0.4541149139404297
2018-10-13,positive,0.5416778326034546
2018-10-14,positive,0.556806743144989
2018-10-15,positive,0.5647818446159363
2018-10-16,negative,0.4693399667739868
2018-10-17,positive,0.5187899470329285
2018-10-18,positive,0.5128198862075806
2018-10-19,positive,0.5872190594673157
2018-10-20,negative,0.4845159649848938
2018-10-21,positive,0.6037997007369995
2018-10-22,negative,0.4290879964828491
2018-10-23,positive,0.5226873755455017
2018-10-24,negative,0.4672877788543701
2018-10-25,positive,0.5851815342903137
2018-10-26,positive,0.5482825040817261
2018-10-27,positive,0.5448570847511292
2018-10-28,negative,0.4615177512168884
2018-10-29,negative,0.49147728085517883
2018-10-30,negative,0.46133413910865784
2018-10-31,positive,0.5292477607727051
2018-11-01,negative,0.49710819125175476
2018-11-02,positive,0.5261361598968506
2018-11-03,negative,0.4796719551086426
2018-11-04,negative,0.41992682218551636
2018-11-05,negative,0.4947022497653961
2018-11-06,negative,0.42908287048339844
2018-11-07,negative,0.4746454954147339
2018-11-08,positive,0.5172578692436218
2018-11-09,negative,0.41212180256843567
2018-11-10,negative,0.38508331775665283
2018-11-11,negative,0.4868714511394501
2018-11-12,positive,0.5152814984321594
2018-11-13,positive,0.601045548915863
2018-11-14,negative,0.4642714560031891
2018-11-15,negative,0.4825374484062195
2018-11-16,negative,0.48986053466796875
2018-11-17,negative,0.35287901759147644
2018-11-18,negative,0.46774032711982727
2018-11-19,positive,0.539393961429596
2018-11-20,positive,0.5364214181900024
2018-11-21,positive,0.7391476035118103
2018-11-22,negative,0.46653786301612854
2018-11-23,negative,0.48652946949005127
2018-11-24,negative,0.4479491710662842
2018-11-25,negative,0.4717296361923218
2018-11-26,negative,0.43938881158828735
2018-11-27,positive,0.5296868681907654
2018-11-28,positive,0.5710691809654236
2018-11-29,positive,0.5891664028167725
2018-11-30,negative,0.4904507100582123
2018-12-01,negative,0.4360834062099457
2018-12-02,negative,0.3980013132095337
2018-12-03,positive,0.5153241157531738
2018-12-04,negative,0.43070244789123535
2018-12-05,negative,0.4569266140460968
2018-12-06,negative,0.4572332799434662
2018-12-07,negative,0.432857871055603
2018-12-08,negative,0.4535353481769562
2018-12-09,positive,0.5894937515258789
2018-12-10,positive,0.5056478381156921
2018-12-11,negative,0.4701213836669922
2018-12-12,positive,0.5270169377326965
2018-12-13,positive,0.5151194930076599
2018-12-14,positive,0.5862306356430054
2018-12-15,positive,0.5217594504356384
2018-12-16,negative,0.4393162727355957
2018-12-17,positive,0.5214526057243347
2018-12-18,negative,0.4469936788082123
2018-12-19,positive,0.6023584008216858
2018-12-21,negative,0.382245808839798
2018-12-22,positive,0.6083694696426392
2018-12-23,positive,0.5268272161483765
2018-12-24,positive,0.5891934633255005
2018-12-25,positive,0.5599294304847717
2018-12-26,negative,0.4937852621078491
2018-12-27,negative,0.4177084267139435
2018-12-28,negative,0.4406594932079315
2018-12-29,negative,0.4479103982448578
2018-12-30,positive,0.5391880869865417
2018-12-31,positive,0.522026002407074
2019-01-01,positive,0.507515013217926
2019-01-02,negative,0.44632554054260254
2019-01-03,negative,0.4700329601764679
2019-01-04,negative,0.38223960995674133
2019-01-05,positive,0.5169400572776794
2019-01-06,negative,0.49871113896369934
2019-01-07,positive,0.5073875188827515
2019-01-08,positive,0.5381948947906494
2019-01-09,negative,0.49780139327049255
2019-01-10,negative,0.47870269417762756
2019-01-11,negative,0.4864359200000763
2019-01-12,positive,0.5341789126396179
2019-01-13,negative,0.43345317244529724
2019-01-14,positive,0.5035228133201599
2019-01-15,positive,0.5664654970169067
2019-01-16,positive,0.5472760200500488
2019-01-17,negative,0.4680076837539673
2019-01-18,positive,0.5168417692184448
2019-01-19,positive,0.5426846146583557
2019-01-20,positive,0.5985733866691589
2019-01-21,positive,0.5631856322288513
2019-01-22,negative,0.48582765460014343
2019-01-23,positive,0.541157066822052
2019-01-24,positive,0.5281808972358704
2019-01-25,negative,0.45166081190109253
2019-01-26,negative,0.47437572479248047
2019-01-27,negative,0.4851852357387543
2019-01-28,negative,0.47632256150245667
2019-01-29,negative,0.4653588533401489
2019-01-30,positive,0.5443386435508728
2019-01-31,negative,0.4750438630580902
2019-02-01,negative,0.47319263219833374
2019-02-02,positive,0.5053849220275879
2019-02-03,positive,0.5083687901496887
2019-02-04,negative,0.4820810556411743
2019-02-05,negative,0.4841284155845642
2019-02-06,negative,0.4723423719406128
2019-02-07,negative,0.4883917570114136
2019-02-08,positive,0.5586352348327637
2019-02-09,negative,0.4284551441669464
2019-02-10,negative,0.4525913894176483
2019-02-11,negative,0.3964470624923706
2019-02-12,negative,0.41917839646339417
2019-02-13,negative,0.49133649468421936
2019-02-14,negative,0.48403114080429077
2019-02-15,positive,0.5827609300613403
2019-02-16,positive,0.577242374420166
2019-02-17,positive,0.5402833819389343
2019-02-18,positive,0.6013507843017578
2019-02-19,negative,0.42353421449661255
2019-02-20,positive,0.5079911351203918
2019-02-21,positive,0.5540612936019897
2019-02-22,negative,0.49662068486213684
2019-02-23,negative,0.49788737297058105
2019-02-24,negative,0.4613867700099945
2019-02-25,positive,0.5598635673522949
2019-02-26,negative,0.4344134032726288
2019-02-27,negative,0.44704288244247437
2019-02-28,negative,0.40949711203575134
2019-03-01,positive,0.581367015838623
2019-03-02,positive,0.6837027668952942
2019-03-03,positive,0.6430286765098572
2019-03-04,negative,0.48025423288345337
2019-03-05,positive,0.5394399166107178
2019-03-06,positive,0.5455967783927917
2019-03-07,positive,0.5812746286392212
2019-03-08,positive,0.5216748118400574
2019-03-09,positive,0.548634946346283
2019-03-10,negative,0.4673551917076111
2019-03-11,negative,0.462451696395874
2019-03-12,negative,0.4871668219566345
2019-03-13,negative,0.4516083896160126
2019-03-14,negative,0.4129621386528015
2019-03-15,negative,0.4836931526660919
2019-03-16,positive,0.5825698375701904
2019-03-17,negative,0.4187827408313751
2019-03-18,positive,0.5760230422019958
2019-03-19,positive,0.5518184900283813
2019-03-20,negative,0.4499153792858124
2019-03-21,positive,0.571747899055481
2019-03-22,negative,0.49851781129837036
2019-03-23,negative,0.4025786519050598
2019-03-24,positive,0.5238288640975952
2019-03-25,negative,0.45477980375289917
2019-03-26,negative,0.49838441610336304
2019-03-27,positive,0.5314058065414429
2019-03-28,negative,0.4756411612033844
2019-03-29,negative,0.47819429636001587
2019-03-30,positive,0.5478570461273193
2019-03-31,negative,0.3568648397922516
2019-04-01,negative,0.4581562578678131
2019-04-02,positive,0.5104579329490662
2019-04-03,negative,0.446106493473053
2019-04-04,positive,0.5332301259040833
2019-04-05,negative,0.4435060918331146
2019-04-06,positive,0.5108026266098022
2019-04-07,positive,0.5494149327278137
2019-04-08,positive,0.5961057543754578
2019-04-09,positive,0.5252295136451721
2019-04-10,negative,0.47440457344055176
2019-04-11,negative,0.47086599469184875
2019-04-12,negative,0.3977804481983185
2019-04-13,negative,0.4472998380661011
2019-04-14,positive,0.5016851425170898
2019-04-15,positive,0.5273805856704712
2019-04-16,positive,0.5142249464988708
2019-04-17,positive,0.5203933119773865
2019-04-18,positive,0.5531182885169983
2019-04-19,negative,0.42297694087028503
2019-04-20,positive,0.5020725131034851
2019-04-21,positive,0.5105021595954895
2019-04-22,negative,0.4866277873516083
2019-04-23,positive,0.5317904949188232
2019-04-24,negative,0.43622317910194397
2019-04-25,positive,0.5052919387817383
2019-04-26,positive,0.512492835521698
2019-04-27,positive,0.5268029570579529
2019-04-28,positive,0.5518320202827454
2019-04-29,negative,0.4790380895137787
2019-04-30,positive,0.520997166633606
2019-05-01,negative,0.41558462381362915
2019-05-02,positive,0.5269449949264526
2019-05-03,negative,0.463797390460968
2019-05-04,positive,0.5187808275222778
2019-05-05,negative,0.4324113726615906
2019-05-06,positive,0.5168512463569641
2019-05-07,negative,0.40941885113716125
2019-05-08,negative,0.3708576560020447
2019-05-09,negative,0.4354594051837921
2019-05-10,negative,0.4986429810523987
2019-05-11,positive,0.5365377068519592
2019-05-12,positive,0.6656765937805176
2019-05-13,positive,0.5117039680480957
2019-05-14,negative,0.46995121240615845
2019-05-15,negative,0.4392947256565094
2019-05-16,negative,0.43230438232421875
2019-05-17,negative,0.4537738561630249
2019-05-18,positive,0.543408989906311
2019-05-19,negative,0.47355741262435913
2019-05-20,positive,0.7645533680915833
2019-05-21,positive,0.5320188403129578
2019-05-22,negative,0.44263526797294617
2019-05-23,positive,0.5698251724243164
2019-05-24,positive,0.5234839916229248
2019-05-25,positive,0.5204788446426392
2019-05-26,positive,0.6414114236831665
2019-05-27,negative,0.39931681752204895
2019-05-28,negative,0.475033164024353
2019-05-29,negative,0.46922004222869873
2019-05-30,negative,0.382464736700058
2019-05-31,negative,0.43191787600517273
2019-06-01,negative,0.41073930263519287
2019-06-02,positive,0.540867269039154
2019-06-03,positive,0.5041292905807495
2019-06-04,positive,0.5218446850776672
2019-06-05,positive,0.5459411144256592
2019-06-06,positive,0.61124587059021
2019-06-07,positive,0.5552348494529724
2019-06-08,positive,0.6378403306007385
2019-06-09,positive,0.5019082427024841
2019-06-10,positive,0.585710883140564
2019-06-11,positive,0.5064162611961365
2019-06-12,positive,0.5004817247390747
2019-06-13,positive,0.5074072480201721
2019-06-14,negative,0.4406094253063202
2019-06-15,negative,0.4211890995502472
2019-06-16,positive,0.566066324710846
2019-06-17,negative,0.47718167304992676
2019-06-18,negative,0.4856221377849579
2019-06-19,positive,0.5104102492332458
2019-06-20,negative,0.42043089866638184
2019-06-21,negative,0.44653525948524475
2019-06-22,negative,0.49450448155403137
2019-06-23,negative,0.2894294261932373
2019-06-24,positive,0.5403197407722473
2019-06-25,negative,0.36423414945602417
2019-06-26,negative,0.4178733229637146
2019-06-27,negative,0.3765397369861603
2019-06-28,positive,0.550559401512146
2019-06-29,positive,0.6059401631355286
2019-06-30,negative,0.34228289127349854
2019-07-01,negative,0.42441660165786743
2019-07-02,negative,0.4709823429584503
2019-07-03,negative,0.4655686020851135
2019-07-04,positive,0.6190909743309021
2019-07-05,negative,0.49848541617393494
2019-07-06,positive,0.5420241355895996
2019-07-07,negative,0.4404605031013489
2019-07-08,positive,0.5395642518997192
2019-07-09,negative,0.47296416759490967
2019-07-10,negative,0.42863550782203674
2019-07-11,positive,0.6297750473022461
2019-07-12,positive,0.6612011194229126
2019-07-13,negative,0.28710323572158813
2019-07-14,positive,0.5631565451622009
2019-07-15,positive,0.6366773247718811
2019-07-16,negative,0.4693874716758728
2019-07-17,positive,0.5328355431556702
2019-07-18,negative,0.38884636759757996
2019-07-19,negative,0.4956746995449066
2019-07-20,positive,0.5763518810272217
2019-07-21,negative,0.4053093492984772
2019-07-22,negative,0.40786510705947876
2019-07-23,negative,0.364323228597641
2019-07-24,negative,0.49039456248283386
2019-07-25,positive,0.5037495493888855
2019-07-26,positive,0.683561384677887
2019-07-27,positive,0.5036888718605042
2019-07-28,negative,0.41570112109184265
2019-07-29,negative,0.45018649101257324
2019-07-30,negative,0.45826810598373413
2019-07-31,positive,0.562444806098938
2019-08-01,negative,0.37667974829673767
2019-08-02,positive,0.529780924320221
2019-08-03,negative,0.452680379152298
2019-08-04,positive,0.5410969257354736
2019-08-05,positive,0.577089786529541
2019-08-06,positive,0.573784589767456
2019-08-07,positive,0.5307275652885437
2019-08-08,negative,0.4326661229133606
2019-08-09,positive,0.5543410181999207
2019-08-10,positive,0.5227167010307312
2019-08-11,negative,0.46978041529655457
2019-08-12,positive,0.5114151239395142
2019-08-13,negative,0.45569419860839844
2019-08-14,positive,0.5467289686203003
