Open,High,Low,Close,Volume,Date
0.0026595763220493424,0.0025574656572212792,0.00028585676643368835,0.00012485178523548995,0.0015895348167505436,2017-08-01
0.0002889099219863592,0.0,0.0,0.0,0.0009335668435590016,2017-08-02
0.0,0.0008177063743604468,0.0002779593690470025,0.001547223979571008,0.00010503147835379386,2017-08-03
0.001601104394230217,0.002202879204288022,0.0012618308720408061,0.003046742546412705,0.0006684896434379878,2017-08-04
0.0030925317282533976,0.00849396392265283,0.003463867851775937,0.00891947903338889,0.00336289331571265,2017-08-05
0.009011877216999982,0.008546781942283518,0.008179491848947812,0.008278449515690886,0.0009623504018557039,2017-08-06
0.008274712499947483,0.010227763243887814,0.008604242198666623,0.010992587291676695,0.0020395919757392675,2017-08-07
0.01086358085518864,0.01163145679019447,0.011374466364636932,0.011667009405709527,0.0028119511555396177,2017-08-08
0.011688716038699351,0.010631625542709952,0.009725834551312512,0.010392681090064151,0.0020015567421713763,2017-08-09
0.010396915407457803,0.01112582297395303,0.010931739776031721,0.011031080147676273,0.002133338654465994,2017-08-10
0.010922779156970909,0.014769429282981715,0.01181601613834491,0.01546154140481653,0.0035784560337115455,2017-08-11
0.015474509558863841,0.019120435422296342,0.015873428188403524,0.01931216012345304,0.004144989196585583,2017-08-12
0.01924682226232849,0.02328255865041999,0.019973168893770883,0.02241368018802805,0.006827742563730997,2017-08-13
0.022306306360203754,0.025162408552939136,0.02217940060692889,0.026556768290707113,0.0048403063956253545,2017-08-14
0.026596261048353748,0.02726931895649419,0.02078572479719378,0.024201230507199252,0.007110324370609681,2017-08-15
0.024513681604504928,0.026065783500120926,0.02226774418927207,0.027403908263211783,0.004294760924192015,2017-08-16
0.02754093700910948,0.02773195530746224,0.02645465164529002,0.026664676783012924,0.00509807330295001,2017-08-17
0.026552679281790045,0.025887039610585624,0.02262010979136942,0.023850694530590848,0.006207011879488156,2017-08-18
0.023484483648556223,0.02384406123135356,0.021866841892337917,0.024394839314423315,0.0063044132477311846,2017-08-19
0.024332313007763354,0.02308771183238964,0.02353511882890507,0.02265054878189892,0.003831397171890914,2017-08-20
0.022707197672868953,0.021684344595499686,0.022169998348338917,0.021237224503050704,0.0058048988082314325,2017-08-21
0.021192257226041927,0.022000277762453058,0.016895929764006473,0.022862088811753813,0.008555755353576102,2017-08-22
0.022683026177581223,0.024045670000458527,0.02367838344614937,0.023701004124331244,0.004573972770340596,2017-08-23
0.023482018730573803,0.025987847932300204,0.024549218643483674,0.02671386411496792,0.003625743308056128,2017-08-24
0.026692120084398308,0.02726497084809007,0.027523508488412042,0.02732117172094762,0.0027411629739213456,2017-08-25
0.027337368052310587,0.026034379680888328,0.026888139998458287,0.027005341555675307,0.0021233442720143747,2017-08-26
0.02689405113409528,0.02663518029231106,0.027690453037228453,0.027506716512302153,0.0021971592046962024,2017-08-27
0.027541105621062573,0.026431322767593426,0.026134367735789137,0.027503102152598498,0.0034018141691123244,2017-08-28
0.027619372974436923,0.030002143590551367,0.028275599572546294,0.030733088362112658,0.004905954838871967,2017-08-29
0.03059811676006939,0.030015667524906448,0.03027895063455787,0.0305074001571057,0.0033404775942749336,2017-08-30
0.03035524551463023,0.03177941605709181,0.031588813837797804,0.032778892196982205,0.003360694800117035,2017-08-31
0.032758794961783036,0.03429082564575703,0.033757592310039226,0.035881556805232674,0.005228627482262805,2017-09-01
0.036041912657995806,0.03562785485777184,0.030242506087325975,0.03072897603214903,0.005580026665092004,2017-09-02
0.03084329236886743,0.031425639467931504,0.029375020952882906,0.030797897711829343,0.003327171000962556,2017-09-03
0.030947870964713006,0.029453834705445534,0.024182075102826044,0.025095742596314342,0.006337280233498246,2017-09-04
0.024973281464865132,0.026816338056722677,0.022329722049087737,0.027402261719192987,0.005511008992126294,2017-09-05
0.027411853706291234,0.029866393204973016,0.02868641258976761,0.031030822647062396,0.004009381538199643,2017-09-06
0.03090693075252729,0.030474922892285733,0.0306135122170409,0.031076218920719857,0.003074258372212357,2017-09-07
0.031170356410035863,0.03057089562212932,0.023624134879303142,0.024971384767704753,0.005519347634653036,2017-09-08
0.024998275958812127,0.024899769101751443,0.02427797575886658,0.02492713706780613,0.0017653203019581563,2017-09-09
0.024990543964515152,0.023879168398378087,0.021539164915497365,0.023230881263394516,0.0026015855602762247,2017-09-10
0.02323323005077868,0.02414051836054726,0.024030917169459272,0.023861384992912217,0.002253898451327169,2017-09-11
0.023996368802839743,0.025476737708789124,0.023792760606654452,0.02336033935166886,0.003131111656560004,2017-09-12
0.02338960415357326,0.022052132586379017,0.018833100036660437,0.019277289654425205,0.004144475295849517,2017-09-13
